year,published,fulfillment,harmony,capital_constraint,labour_constraint,import_constraint,investment_real_musd,stock_start_real_musd,stock_end_real_musd,gross_realized_real_musd
2019,1,0.8555829888422466,0.4375078908560014,0.8555829888422465,1.1863682213284434,1.0279668765876622,1055949.1378798722,64244565.838135004,61823160.976014875,28069777.125933845
2020,1,0.8537613469341797,0.43698343621849844,0.8537613469341785,1.1552409242753696,0.8537613469341794,1827568.2685658159,61823160.976014875,60362002.63062717,28374201.94635218
2021,1,0.8537613469341797,0.43698343621849844,0.8537613469341774,1.183293655876905,0.8537613469341795,1286878.1247946345,60362002.63062717,58401458.17706556,29424590.40351267
2022,1,0.8537613469341797,0.43698343621849844,0.8537591422514277,1.1660552001500184,0.8537613469341797,1464679.8546700089,58401458.17706556,56689303.49026115,30751809.75287267
2023,1,0.8537613469341797,0.43698343621849844,0.8537613469341794,1.2521987263155612,1.0063028332190216,0.0,56689303.49026115,53635857.63026789,28398503.870109003
