commodity_code,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0.013306359104844933,0.20143884892086331,0,0,0,0,0.020769412320037761,0,0,0,0,0,0,0,0,0,0,0.068273092369477914,0.048255023816121075,0,0,0,0,0,0.033422167853554112,0,0.020909090909090908,0.092017738359201767,0.025951557093425604,0.017910447761194031,0.11363636363636363,0,0,0,0,0,0,0.2391304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050108932461873638,0.013157894736842105,0.072035338090383969,0,0.16666666666666666,0,0,0,0,0,0.29979466119096509,0.080808080808080815,0.84560965459841864,0.125,0.375,0,0,0.0900375696333722,0
113FF,0.0082728592162554428,0.0013403702772891012,0,0.0086206896551724137,0,0,0,0.0089963929556545717,0,0,0,0,0,0,0,0,1.2698412698412698,1.2640449438202248,2.3873329089751749,0,0.066666666666666666,0.0085649361999650415,1.3157894736842106,0,1.2695652173913043,1.2665036674816625,0,0,2.6679104477611939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06363636363636363,0.03125,1.3333333333333333,0,1.7777777777777777,0,0,0,0,0,2.6692307692307691,2.6734693877551021,2.6608826857789514,2.96875,0,0,2.3999999999999999,0.17297111416781294,0
211,0,0,0.1767515439140884,0,0.018867924528301886,0.11645156504969589,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0.052631578947368418,0,0,0,0,0.6118993918088631,0.036138194150063585,0.052631578947368418,0.023809523809523808,0.020408163265306121,0,0,0.022058823529411766,0,0,0,0,0,0.021739130434782608,0,0.025540275049115914,0.026785714285714284,0.035714285714285712,0.024390243902439025,0.027027027027027029,0,0,0,0,0,0.027777777777777776,0,0,0,0.027397260273972601,0.047619047619047616,0,0.034482758620689655,0.026455026455026454,0.026490066225165563,0,0,0.030303030303030304,0,0.027624309392265192,0.038461538461538464,0,0.027027027027027029,0,0,0.11378687537627935,0,0.11642682968712437
212,0.059710144927536235,0,0.021164021164021163,0.014609338881183541,0.02097902097902098,0.017742643829600353,0.019918797931776384,0,0.057527762606954302,0.091557153483758993,0.039942938659058486,0.14569536423841059,0.5,0.4861111111111111,0.671875,0.089285714285714288,0,0.41836734693877553,0.14123867069486404,0.032258064516129031,0,0.020093770931011386,0,0.038494685435219764,0.24172762103796586,0.015384615384615385,0.55555555555555558,0,0,0,1,0,0.0058823529411764705,0,0,0,0,0,0,0,0,0.0076530612244897957,0.0084945729117508265,0,0,0,0,0,0,0,0,0,0.11059640995946729,0.045454545454545456,0.0082382762991128015,0.013698630136986301,0.0092879256965944269,0,0,0,0.023872679045092837,0.0083056478405315621,0.0085795996186844616,0.010416666666666666,0.016348773841961851,0.0084880636604774528,0,0.02820288587669436,0,0.51498386353158132,0.016341352700862462
213,0,0,0.0076391259815636733,0.015350877192982455,0.010689470871191877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.002750220999901778,0.011363636363636364,0.0048580373529094247,0.0064946463050728452,0.0068027210884353739,0.0030685305148312309,0.0085731781996325786,0.0058043117744610278,0.0048831531217300318,0.0057187017001545598,0.0054160512063023145,0.0056837178201270475,0.0063882063882063885,0.0054730258014073496,0.0053662463107056616,0.0051422694549194377,0.0053120849933598934,0.0072164948453608251,0.0048140383570152963,0.0070838252656434475,0,0.0049932523616734144,0.005859375,0.0044637321760694357,0.0045358927162766237,0.005949509567454575,0.007620594947971065,0.0074444573688495991,0.0079091462178057185,0.0079601035772513661,0.0077703570511173901,0.0011627906976744186,0,0.016759776536312849,0.0050623969861078406,0.0035149384885764497,0.0050314465408805029,0.01089108910891089,0.0075282308657465494,0.0096491228070175444,0.0064935064935064939,0.0077562844593963183,0.0067660867163766916,0.0056561085972850677,0.0074906367041198503,0.0059701492537313433,0,0.0057971014492753624,0.0064946018893387312,0.010429703796412181,0.0071428571428571426,0.0071428571428571426,0.006764775694279611,0.0078262042909189051,0.0075479836100927327,0.0062166962699822378,0.0027355103436484869,0.0065402223675604968,0.0058258711835149427,0.0067033756284414648,0.00671462829736211,0.0063073394495412848,0.006939625260235947,0.0070002978850163839,0.0072065514103730665,0.0065759841455724707,0.0024317246539468764,0.0017006802721088435,0.015371946198188307,0.0014570179698882952,0.0033222591362126247
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,0.011695906432748537,0,0,0.0073891625615763543,0.069387755102040816,0,0.15717084277787466,0.20911957950065704,0.018518518518518517,0.0032679738562091504,0.22,0.24362895005096841,0.0040241448692152921,0,0.19650230750546516,0.21862348178137653,0.32173259889834754,0.2560735390676297,0.083844580777096112,0.67391304347826086,0,0.17369684499314128,1,0,0.11186440677966102,0.15875317143892714,0.024562184624517661,0.028571428571428571,0.020815264527320035,0.037344398340248962,0.032299192520186995,0,0.069742099527787871,0,0.0054200542005420054,0,0.20000000000000001,0.022222222222222223,0.15748031496062992,0.076923076923076927,0.12389380530973451,0.10526315789473684,0.11951447245564893,0.30392156862745096,0.2857142857142857,0,0,0.13846153846153847,0.070193818753273962,0.15205724508050089,0.3125,0.30303030303030304,0.084714548802946599,0,0.084656084656084651,0.22857142857142856,0.20512820512820512,0.19433198380566802,0.15931372549019607,0.40000000000000002,0.15867158671586715,0.17647058823529413,0.22507122507122507,0.28513403736799348,0.22440220723482526,0.21943048576214405,0.2857142857142857,0.046511627906976744,2,0.28349433011339775,0.11306042884990253
327,0,0,0.15941578620261032,0.016393442622950821,0.10184182015167931,0.012500000000000001,0.06777180470183404,0.15157480314960631,0.17275194816565975,0.20091324200913241,0.4530812324929972,0.47587574355584933,0.31269349845201239,0.21294964028776978,0.18685331710286063,0.54077253218884125,0.37407407407407406,0.29608294930875578,0.22493985565356855,0.44117647058823528,0,0.027538726333907058,0,0.3051209103840683,0.16223404255319149,0.29300483941926969,0.20129870129870131,0.55927051671732519,0.88888888888888884,0.012626262626262626,0.279027902790279,0,0.13636363636363635,0,0.39743589743589741,0,0,0.25,0.7142857142857143,0.33333333333333331,0,0.46366920915295062,0.18474758324382384,0.88235294117647056,0.91304347826086951,0.22368421052631579,0,0.0085836909871244635,0,0.16894977168949771,0,0.02247191011235955,0.17018469656992086,0.68571428571428572,0.20689655172413793,0.50980392156862742,0.58441558441558439,0.15131404300504381,0.64723138980564721,0.29292929292929293,0.15452261306532664,0.20000000000000001,0.26519337016574585,0.1043956043956044,0.3584564365390413,0.089320388349514557,0.37254901960784315,0.70790816326530615,0,0.48904761904761906,0.055124378109452733
331,1.1714285714285715,0,0.23520944292500359,0.25517241379310346,0.56967213114754101,0,0.38807351580060823,0.33955223880597013,0.32466281310211947,0.7225111267275709,0.24563887396139061,0.23694382219879651,0.65712785508007354,0.50881000361701023,0.26783674112595046,0.30245956126744961,0.31170336037079954,0.50357995226730312,0.2768744354110208,0.072992700729927001,0,0.27296248382923671,0.36363636363636365,1,0.6470588235294118,0.24568327577701035,0.34803921568627449,0.36363636363636365,0,0,2.3442622950819674,0,0.07098765432098765,0,0,0,0,0.071428571428571425,0,0.72727272727272729,0.8571428571428571,0.20071047957371227,0.68884339815762541,0,0,0,0,0,0.53223593964334703,0.51094890510948909,0,0,0.67061611374407581,0.88372093023255816,0.48199445983379502,0.40217391304347827,0.53968253968253965,0.52020202020202022,0.27500000000000002,0.5,0.43131868131868134,0.53846153846153844,0.3215077605321508,0.58064516129032262,0.21212121212121213,0.67258883248730961,0.94117647058823528,0.5,0,0.17829457364341086,0.44070080862533695
332,0.5956454121306376,0.39053254437869822,0.30658337337818359,0.16360052562417871,0.15628970775095299,0.41791044776119401,0.13009768119592005,0.17968351199591628,0.07269155206286837,0.079059829059829057,0.10494059779051548,0.15659777424483307,0.10159786950732357,0.085096087377298499,0.1741836770177696,0.1214497299181042,0.15500101440454453,0.10465116279069768,0.13063786308568093,0.11693548387096774,0,0.15847808105872621,0.053221288515406161,0.04926470588235294,0.17555838444624464,0.11302982731554161,0.11429678419217358,0.18487394957983194,0.26111111111111113,0.13157894736842105,0.54751987883377506,0.0022371364653243847,0.31890660592255127,0.017780938833570414,0.15038560411311053,0.44387755102040816,0.0050825921219822112,0.30901287553648071,0.19088319088319089,0.060355029585798817,0.11538461538461539,0.35566310069621326,0.1499080318822808,0.16937354988399073,0.10472972972972973,0,3.2727272727272729,0.11538461538461539,1.0284552845528456,0.15282109441451658,0.6333333333333333,0.11129943502824859,0.17018398268398269,0.26507713884992989,0.34006514657980458,0.17536125397991673,0.21338912133891214,0.14953271028037382,0.11351153423654339,0.17499999999999999,0.32279433905450167,0.18604651162790697,0.47011952191235062,0.3822508676251859,0.27411167512690354,0.20586350528676706,0.39459102902374671,0.2012639766650462,0.34722222222222221,0.36495643756050339,0.14657901144387631
333,1.7300252312867956,1.0416666666666667,0.46270039187744921,0.6934441366574331,0.53518295134700444,3.8037383177570092,0.27765491173750451,0.3715415019762846,0.48427672955974843,0.24499332443257676,0.50882212684787798,0.60317513593340943,0.95499999999999996,0.80920245398773005,0.70514839993367606,0.48979591836734693,0.5446428571428571,0.81938325991189431,0.84654178674351588,0.5,0,2.5405405405405403,0.70756457564575648,0.79069767441860461,0.74809547993905534,0.5,0.66666666666666663,0.39189189189189189,0.3724137931034483,0.23333333333333334,0.61636828644501274,0.052631578947368418,0.15068493150684931,1.625,0.46453089244851259,1.0303030303030303,0.39215686274509803,3.5067466266866565,0.31685393258426964,0.42857142857142855,0.060606060606060608,0.19324324324324324,0.045054945054945054,0.20000000000000001,0.15789473684210525,3.3165829145728645,0,0.017543859649122806,0.012618296529968454,0.1829634073185363,0.14999999999999999,1.2409024745269286,0.81577608142493641,0.99410029498525077,1.0503057254030017,0.93919793014230268,0.28908392759188151,1.110967741935484,0.26814988290398128,0.17834394904458598,0.19402985074626866,0.5714285714285714,0.49815498154981552,0.53968253968253965,0.29464285714285715,0.48810020876826721,0.32507552870090634,0.83073496659242763,0.54761904761904767,0.76094196003805903,1.2149028077753781
