bea_code,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0.21731430048942946,0.013198288569884137,3.875892692571473e-09,0.0003681117628179535,0.00012870379497705443,2.1292902834680366e-06,0.0009726543834177721,0.007776236787158023,4.5204228473256e-06,1.3798727660053359e-06,1.88490514552333e-06,1.2931699259065834e-06,2.473062742386759e-07,6.019942304709922e-07,8.271088653513055e-07,3.574600819765658e-07,9.654918390724547e-05,0.0008873364588210571,0.23726298711236696,0.03803060108487062,0.0008649185324305411,0.0014909482843169254,2.4145936881899643e-05,2.665065425987284e-07,0.015676742558375898,0.0004281988750169008,1.8551629525676795e-05,0.0008996898052412107,0.0005712792475316555,3.00838850656924e-05,0.0001221432310136018,2.0097233308225412e-08,2.8534226347018284e-06,0.0,2.185723566254302e-08,0.0,1.552133401867313e-08,0.00010942078282185799,2.5281509487579655e-07,1.8435750543579345e-06,2.967856416795923e-06,1.6570477323746388e-06,8.295552642885469e-06,1.3515116121472528e-05,1.0515870287135106e-05,9.669503326132744e-07,4.6032539781655985e-06,4.5116568222324285e-08,1.0842025987706645e-06,7.381901393911527e-06,8.812739716427517e-06,1.8570348486105102e-05,0.00031313638430167126,8.591929917802139e-05,0.0010584560136993968,8.391939556182748e-06,0.000530852180239095,1.194684161761573e-05,6.165671874613147e-07,4.862630508184836e-06,1.0814984753821678e-05,7.37143372084869e-06,0.0017292863910603564,0.0003264277844359891,0.004525401357866175,1.6465414368799553e-05,5.207122573417095e-05,0.0,1.0125888921813318e-05,0.0018065904076551118,3.0303978374398023e-06
113FF,0.048102847078512805,0.10845762364545242,0.0,0.0009046426173462636,1.0646265067572611e-08,1.6937477082492808e-08,6.142603020067054e-08,0.08015521257849055,2.2170671799395463e-06,3.7523588673754355e-09,3.3966770087789833e-10,0.0,2.3032515865933226e-08,0.0,0.0,2.6513416722451207e-08,0.0009064338841587791,0.0012022034356124912,0.004778536869930537,1.9609496288549563e-06,0.008934365523697918,0.015364571147492751,0.00021047877743675026,4.983601811877953e-09,0.00029991833961899225,0.004394177533683725,1.9717432692214303e-08,6.278160541472866e-08,0.0011838552313267533,1.7647850234699455e-08,0.0,0.0,0.0,0.0,0.0,3.4928348655739005e-08,0.0,2.8115313377291338e-06,0.0,3.589989624944424e-08,0.0,4.421975084999323e-08,0.0,2.4531246500764706e-08,0.0,2.011628530483475e-08,0.0,0.0,0.0,4.4549645911208406e-08,0.0,0.0,5.8648536745785294e-05,2.999104377128311e-05,2.4565712789628665e-06,7.733404955060964e-09,7.15953440120383e-05,1.9732535070355522e-08,2.0580291214020523e-08,0.0,0.0,8.859288266901876e-09,0.00105227245391189,0.0008947141319572911,0.003396181122779983,6.0141841713316714e-05,7.99236606423231e-09,0.0,0.00010116881430395312,0.001507348631474795,1.4841267002754557e-08
211,0.0008117336870202084,0.0002002407502513692,0.05327260617545504,0.0013199030110821383,0.0006306237340270247,0.039049267193669676,0.0012810370352279935,0.00043054568666017225,0.0003106203439515528,0.0004890531924566448,0.0002146096454579562,0.00018496101223607094,2.7216084846603594e-05,0.00031623017680456624,6.361277379129258e-05,2.1540749288830686e-05,0.0001789283469006829,0.0003149839556196617,0.00015013606808298553,0.00012178412327816437,1.62796617413921e-05,0.0004163472054180727,0.0005412566076186861,0.5160305006592548,0.011225006637739544,0.00030968870159303537,9.805488495913425e-05,0.0002091586064351854,8.855618928401896e-05,6.966785874139311e-05,0.0001178882101122229,0.005355536208865046,0.002026151395926426,0.003948206972536087,0.003080309243268584,0.0014562219431304942,0.0008590329769802031,0.0017160105871012526,0.003889280207461478,0.0006199492256687792,0.00017236374657003385,7.393895304990151e-05,0.000273432774740699,0.00021251792402156083,0.0003567550443267422,4.3372311839357765e-06,0.00012440606928247638,9.275380034973927e-07,0.00022557362940603973,0.0002226139260190158,5.815138500327766e-06,0.00011146818976130023,8.369121752764512e-05,6.53773145456336e-05,0.00031619177168007076,0.0012546888476864565,0.003307611530545417,0.0003808908236056373,9.068425007354323e-05,0.00022379050797516326,0.000299443291140284,0.00014242381437379133,0.0011013418432667065,0.00026928008411701955,0.00020319687773268205,0.00022819449379147524,0.0005942221571865729,0.0001003542715724221,0.008097803914872801,0.001993955173637602,0.03706759507747891
212,0.002500016529172955,6.109131955669964e-05,0.00027080427726079676,0.08099489353715539,0.0009091116716004329,0.009593835684533904,0.008756505166991533,0.00019587786520749913,0.06911045407105974,0.04399382868860785,0.0010922231481278865,0.00024339018555014633,3.1789330308299874e-05,0.0005137284328751681,0.00017133689798910112,0.0001504040378160473,0.00021469436437019455,0.0009703397713390032,0.0008103138819825675,0.0011082772263595032,2.224792850721874e-05,0.004888053260320101,0.0001763014864751412,0.003803343863652396,0.006249514938093051,0.001133967707909421,1.0608868294887665e-05,2.39264026967887e-06,1.049395489279934e-06,4.790725413842331e-07,4.0219750988941295e-06,1.809009744178812e-05,0.001036824444335399,1.3365535733829494e-05,2.2816402227681558e-05,7.101382716655659e-06,7.868826046088844e-07,7.938227574935583e-06,1.5412204266606692e-05,2.923303656381336e-05,8.851870547152313e-05,0.00021233371368793434,0.0018068098860240963,8.285327965337365e-07,1.6453611971774647e-06,2.711506417702494e-07,3.930836805089808e-07,3.5286449010021e-06,1.7909999594570464e-05,4.146320522804075e-06,5.378650713513337e-07,1.8342344062559613e-06,0.0005185158297218541,5.514073982042471e-05,0.0008339201144866288,0.00037601298556445823,0.0013825751412357376,0.00010758054154460668,8.571731619150639e-05,0.00015308765044362997,0.0006053995277650034,0.0018044923825979227,0.0036435288466142917,0.0004948127648545222,0.000533165236130188,0.001048393763838269,1.579457286112123e-05,0.005330139067089771,5.180002658208504e-06,0.0007620262656042958,0.012628451741413735
213,6.490424773307263e-06,1.887999336636207e-06,0.05495436081248104,0.021596677927666674,0.020074246809939966,7.704988888898967e-06,6.65484286580196e-05,2.765360456901384e-05,1.932275543159531e-05,2.587510055537353e-05,0.00011545571591814943,6.65026504392656e-05,2.191666385782556e-05,9.47321352063398e-05,4.1000168596053324e-05,3.76592204083359e-05,6.563904504859064e-05,3.0344862413997698e-05,1.8205913010574116e-05,1.1557671727169884e-05,2.7643052372307807e-06,3.376784620756644e-05,1.487943440684944e-05,7.376407934952915e-06,1.3682363180577577e-05,3.225170827529277e-05,1.6723451896812567e-06,1.8037285680684475e-06,9.747598876970893e-07,7.100302851317889e-07,1.5109953162431442e-06,2.293702397270255e-05,1.2692504963796141e-05,3.7360169681482835e-05,1.6634066809433068e-05,1.02351990652801e-05,2.9053264487987773e-05,7.881569176957723e-06,9.207106265369456e-06,1.5994294052222002e-06,3.9846281596685733e-07,1.2587472448242285e-05,4.069124466075231e-06,1.149635657325716e-06,1.7115982714353794e-06,3.7550928687748455e-08,6.613253735328078e-07,3.266921308398652e-09,1.103907142899791e-06,5.706631064624879e-06,1.2923058557080728e-07,4.766944857353492e-06,1.0874511907608696e-05,6.707934811570697e-06,3.649774081890426e-06,2.870787406549246e-05,2.1776367553777163e-06,6.695845202676467e-07,2.4243690692610263e-06,7.042344473495297e-07,1.1797813824259118e-05,3.4211579007478795e-07,4.717793886397163e-06,7.384336833883247e-06,4.276660559470058e-06,5.566661165096341e-06,1.3336744947044646e-05,4.090735273036824e-06,5.624108096039606e-06,9.639808059916894e-06,3.3343506171530447e-05
22,0.014494587257286194,0.0009867573469424895,0.0167494000816424,0.029339753102437565,0.0024403740063454115,0.04365139188771017,0.004540588864563472,0.011009706706940061,0.02646507330343247,0.016511289898837878,0.010015038715340752,0.004908018641966162,0.0038384508595127403,0.006567279529649852,0.0037342408437029003,0.006850842896189031,0.0070594850923840265,0.0040636406355757625,0.007619379044243662,0.011659668026777027,0.0010143841619623026,0.025371560363183943,0.01229640318572766,0.007268269243134254,0.013690735355784883,0.015005767445272931,0.004949974210700109,0.010932352061723284,0.023905947522589056,0.020696009023404034,0.009970264215210621,0.005970217094742766,0.0006762221979922685,0.002043009155816432,0.010034156258735619,0.003304283288606345,0.0237592014364214,0.0031144926271813754,0.01310068848016187,0.001418681736137588,0.0025662231025021308,0.007913561406796879,0.007155957461274084,0.002492341892300364,0.0017736446296415735,0.0005013967194037815,0.007500177170637032,8.580283777091733e-05,0.015273947286909676,0.002702144391355313,0.0013441195481722968,0.001306967121701942,0.002127872834122396,0.005438641806361655,0.002690058030588095,0.011887595409934781,0.009737291069102596,0.0032738898077538515,0.006362672821693356,0.010912720551778993,0.0048137499925219335,0.004695176498535531,0.013974230774961096,0.020030479144246556,0.015753143025917977,0.006263891391069743,0.005745374783744923,0.0018428855992051766,0.026699816108494957,0.010024492565966906,0.01047716185364928
23,0.003999247620003902,0.0006020458107286039,0.0005862552326978451,0.03624749729774123,0.014261697588496084,0.006978942068707585,0.00023033997722055055,0.003761588997465782,0.008572753307961003,0.005139460988942322,0.004192797367722401,0.0024800613124106455,0.0017557568905731155,0.0021814579522417845,0.0015282958086511949,0.0018119645041583712,0.0024514690688556013,0.0022299384148383645,0.0027645958269573554,0.002499152833854669,0.000306614372942281,0.007612870547378619,0.004496198479639693,0.010510976482741363,0.0031305702521088026,0.004017759834088003,0.0021061558083900877,0.0053772572101925846,0.0041497578821154905,0.0085316466634137,0.0036991867477788767,0.0010774901173724568,0.0326565447091133,0.0005318402943955198,0.0014156115333660208,0.00432684365097959,0.019262597150764893,0.003509394557940254,0.005293024497829128,0.0011301564340147944,0.000739036891600348,0.0037237410843210003,0.002942967856204172,0.00571032987785577,0.002822297137818338,0.0009093370291042249,0.0005373889504103686,0.029635823714172848,0.025659068926611902,0.0027287479869728525,0.0005838161759226489,0.00017671642571112566,0.001365305732480094,0.0013945071095302318,0.0010267296432121939,0.0017836462756312017,0.0018787929273082827,0.0009423370013772782,0.0031957497459709806,0.003067085155578461,0.00374067605713682,0.0013406493975373114,0.004178443909137756,0.016403446038752323,0.003992083041678243,0.004889291815748421,0.01621245358927057,0.0015273625889121554,0.0075322896126919555,0.01578595242110213,0.16192597663663105
321,0.0014749701908686424,0.0011455381942532495,4.086950979475487e-05,0.0029372090548381636,0.001854686231625698,0.00035214003664423346,0.0287290268537976,0.20215149492464846,0.0017573303970154278,0.004784219083710282,0.0006757197437832953,0.002322492919674138,0.0011682022646509404,0.004813570551617387,0.004684598608800362,0.0006708598113402696,0.090336834048188,0.008276194257415192,0.0003676566523452936,0.0011643031079150788,2.4628560069495405e-05,0.02274523402937716,6.410759386807336e-05,3.9915513214170536e-06,0.0003245522621122013,0.007412715892667758,0.0034592057141174565,0.0005992621685761498,0.0025520767602498573,0.0005656654665965124,0.0010775246749015852,0.0,0.039607334751887234,0.0,0.0005342969433470579,8.881191963059997e-06,0.00011888945460809037,0.0006488849672861593,0.0006021390347628656,7.786014984241982e-05,0.0004904481646876497,0.0009126473024079095,0.0020641525038333384,0.00013230953453737107,7.882679999232544e-06,7.237146756636719e-07,1.6029221403337675e-07,2.6906868057537522e-05,0.00407809261584603,0.0014020984633568022,2.4285074413159972e-05,3.992715874725606e-05,0.0003155061210984803,1.229557356636584e-05,0.0008750143247390256,0.00024058812767674032,0.00020937245285655107,0.0003838326660656289,0.0005642263193098865,1.9878605166168213e-05,0.002995887167402355,4.067901584618903e-05,0.0013747326661782884,0.003423011525498637,0.001022587846672083,0.00210632922515585,4.818023407428849e-05,0.00018483191705018188,2.9899494515419387e-05,0.0013810140002925313,0.0011212831268164031
327,7.96412717182263e-05,5.5777611062713136e-05,0.004256834799109798,0.0052677340012382955,0.005741245364716036,0.00011783175801117552,0.03930312834124278,0.005363114767858926,0.11603279180677806,0.009494292558685915,0.003051271579041305,0.0032930151210800594,0.0006949679579895962,0.0091505766986101,0.00947214564116706,0.0007207681816244502,0.003254152543281016,0.004268230954213617,0.0027334805057518292,0.0006960510670983007,0.00025958751425425884,0.0020245554899178285,6.626944351064885e-05,0.001841987834572268,0.0017852298049537193,0.0063314087284267635,2.7810049113543175e-05,0.000611773926133532,0.0001223299883807066,9.700221742682715e-06,0.00036788192117014995,1.7361693484926492e-05,0.00018941431367214246,1.2812813213395173e-05,0.00023960998328678853,7.957535622181406e-06,3.983447729228506e-06,5.09613462741981e-05,0.0002563694156703856,3.902194601224272e-06,1.078867106539784e-05,0.002198493887281558,0.0008775469689405918,1.738342976518459e-05,4.0349452255372315e-05,3.638066543318979e-05,3.972991387482596e-07,4.937841774960753e-05,2.649136251685054e-05,0.0016085601598646074,4.397468379047936e-07,0.00025095294976895324,0.0017038287180247969,4.0503872007898034e-05,0.0007180641234149346,0.0017461419661568155,0.00021693313318380547,0.0017357558154950674,0.0023283354143367276,0.0005088188577029676,0.0022676935647428266,6.10228159393281e-05,0.0007833245808005359,0.0003523997850023699,0.001916833175989068,0.001540111017995258,7.643281463118543e-05,0.0012664937795967466,1.3394789637811456e-05,0.0005921365748688495,0.008902697538620916
331,0.00022540335324787442,0.00011226545261790737,0.02201953587552639,0.00612488943035182,0.0026562017273591963,0.0005455370520264648,0.0035338161712984424,0.001860997791120418,0.01428470099704989,0.2883765011291002,0.21346322577327662,0.0992768556103652,0.011624665895942092,0.14581838509668943,0.07044009185541318,0.01664674186038645,0.04568795729071812,0.0386847163274563,0.0016747657301371746,0.0026229774313782424,1.5794986821788467e-05,0.006373034363710823,0.0003020879370527329,5.986184489314709e-05,0.0001403479499034153,0.006785761914021071,0.00027226804104958966,1.8250008839500227e-05,4.982316950148606e-06,5.406599455616728e-06,2.5452695396673445e-05,6.056093068618968e-05,0.007745050519867456,8.274552021393348e-06,9.958182265118431e-05,4.857750808189423e-05,0.00015076309893337033,0.0009773170447531993,4.3904765210226514e-05,2.600331569819063e-05,4.8842694886826036e-05,0.00047305395147420923,0.0014801706489059746,5.553329018334902e-06,8.668633756246781e-06,4.491076435279802e-07,2.9541866610550913e-06,8.055189307133466e-07,0.0017215735329345545,0.00029289684597608395,3.8250838629741156e-07,2.6117247646060736e-05,0.0005626460334460151,6.453994009623961e-05,0.0006699807930176369,0.0020363229987252185,0.0009488566420164841,0.00016853567142491988,4.967602799200938e-05,8.304452570444394e-05,0.0014436441771431491,0.00012069394339429185,0.002455239897013479,0.00017212081847416114,0.00017589941418612228,0.003322980346494122,0.000591303148684717,0.0021229711940963245,2.5868301444868802e-05,8.293802648742114e-05,0.0021794574952117224
