commodity_code,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
332,0.53296321998612073,0.40601503759398494,0.30517567851883021,0.14525139664804471,0.15259259259259259,0.39759036144578314,0.12542890880044455,0.17319587628865979,0.071674971253353773,0.068965517241379309,0.10250466953214664,0.15154513624600396,0.097477951415751204,0.078236493374108054,0.16716787546435521,0.11671510265304209,0.14446444644464446,0.097767513471901463,0.16672077922077921,0.12267657992565056,0.072463768115942032,0.1599663582842725,0.055327868852459015,0.07663896583564174,0.18928969877277799,0.11344827586206896,0.10842814023682378,0.18357487922705315,0.239067055393586,0.13973799126637554,0.51142857142857145,0.0041666666666666666,0.32307692307692309,0.014513788098693759,0.16229885057471263,0.4808362369337979,0.0068065796937039139,0.27731092436974791,0.20515361744301289,0.062409288824383166,0.10000000000000001,0.34425194008301752,0.14894330761489433,0.1544885177453027,0.091891891891891897,0,2.9166666666666665,0.13157894736842105,1.1140861466821885,0.17221135029354206,0.61538461538461542,0.11277330264672036,0.16611144760751059,0.2831858407079646,0.33857404021937842,0.16306156405990016,0.20871559633027523,0.1336206896551724,0.11806424697538589,0.16216216216216217,0.31725146198830412,0.20338983050847459,0.41969696969696968,0.35759999999999997,0.28801515869256278,0.22563767168083715,0.39020520414639304,0.21699078812691913,0.35315985130111527,0.36329161926431552,0.13370099865851842
333,1.8209219858156029,1.9199999999999999,0.38219284603421461,0.68374816983894582,0.49477221807318894,4.7244897959183669,0.27837086211536738,0.40102827763496146,0.55172413793103448,0.25751072961373389,0.50470378845664887,0.60784239295475251,0.96354166666666663,0.81188863807373968,0.69637870855148343,0.44505747126436784,0.4845360824742268,0.5539083557951483,0.81170122124396482,0.5,0,2.2492917847025495,0.64248159831756047,0.88636363636363635,0.94948047294876392,0.48307410795974381,0.62683643486777674,0.41052631578947368,0.38059701492537312,0.2288135593220339,0.64189189189189189,0,0.15384615384615385,1.75,0.51724137931034486,0.96875,0.34782608695652173,3.5376495425756511,0.31103448275862067,0.5,0.064516129032258063,0.23902439024390243,0.04374158815612382,0,0.14634146341463414,3.6883116883116882,0,0.020408163265306121,0.013043478260869565,0.20203602192638997,0.1111111111111111,1.1871737509321403,0.80859162588363243,0.93069306930693074,1.0672153635116599,1.038517441860465,0.31006979062811563,1.2102803738317758,0.25621890547263682,0.15277777777777779,0.18309859154929578,0.65384615384615385,0.4366812227074236,0.44186046511627908,0.26274944567627495,0.49259703881552619,0.40218579234972679,0.96517412935323388,0.73684210526315785,0.74149129644063394,1.4257352941176471
334,0.15151515151515152,0,0.76086956521739135,1.7777777777777777,2.4761904761904763,0.2857142857142857,0.53222394584684807,0.52322738386308065,0.37678571428571428,0.30072756669361356,0.50623319481789297,0.45753072830673269,0.54891548242333588,0.32627759298457815,1.3027388476687736,0.41439526231873053,0.38366718027734975,0.26263157894736844,0.65290120230005222,0.33440514469453375,0,0.026168224299065422,0.22828096118299446,0.81938325991189431,0.41962774957698817,0.31641791044776119,1.0289303826648224,0.98378378378378384,2.3925233644859811,2.9212962962962963,1.8538851351351351,0.66666666666666663,0.21739130434782608,0,2.6186440677966103,0.66666666666666663,2.5,2.8518518518518516,2.7049180327868854,0.97883959044368596,0.75266524520255862,1.073715622227599,1.5611182167001645,1.5,2.3916500994035785,0.47945205479452052,2.7665952890792291,1,3.1428571428571428,0.93170731707317078,1.8723776223776223,0.72356334116641741,1.029926209346816,0.74194386694386694,1.8301886792452831,1.0799180327868851,0.26481481481481484,0.36585365853658536,0.62885154061624648,0.84745762711864403,2.4328859060402683,2.2666666666666666,2.4947368421052634,0.65957446808510634,1.9285714285714286,1.1161756531406337,0.25589328445598492,0.50054132082280767,0,1.287927695287282,0.55810276679841897
335,2.7636176772867422,1.1891891891891893,0.54545454545454541,2.1052631578947367,2.4273504273504272,0.75,0.50337365509695464,1.2456747404844291,1.9215686274509804,0.62987630827783059,0.89852216748768476,0.90351136028326939,1.0228658536585367,0.75366195389122403,0.63368828654404652,0.70489510489510487,2.2307692307692308,1.0037383177570094,2.3112164296998419,2.3684210526315788,0,2.3033175355450237,2.2571428571428571,1.8846153846153846,0.59411764705882353,0.80073800738007384,0.052921719955898568,0.74339622641509429,0.6428571428571429,0.75163398692810457,0.91714285714285715,0,0.1134020618556701,0,0.2857142857142857,0.54400000000000004,1,0.3783783783783784,0.42176870748299322,0.33333333333333331,0,1.3142201834862386,0.31143552311435524,0.68421052631578949,1.9166666666666667,4,0,0.086956521739130432,2.2635135135135136,0.16442953020134229,0,0.82203742203742203,0.90406378600823045,0.25274725274725274,0.69025450031036628,1.5590405904059041,0.394919168591224,0.42857142857142855,0.78672985781990523,2.0257510729613735,0.37681159420289856,1.6666666666666667,0.72171945701357465,1.228169014084507,0.90146750524109009,0.3581254371648403,0.27437379576107901,0.61491141732283461,3.1428571428571428,0.86939942802669212,0.51960193003618815
3361MV,0.75168690958164641,0.59090909090909094,0.28655959425190192,0.36760563380281691,0.39823008849557523,0.52941176470588236,0.41219811706917725,0.64792332268370612,0.46306306306306305,0.6673553719008265,0.45360059391239793,0.42387419585418157,0.62814070351758799,0.67532467532467533,0.36323841955272185,0.44368600682593856,0.58381502890173409,0.52652519893899208,0.50249187432286024,0.52631578947368418,0,0.55769230769230771,0.4825174825174825,0.734375,0.53178155774395708,0.59245960502692996,0.57075591753626875,0.42624593037816177,0.41319444444444442,0.40145985401459855,0.41347497903270897,0,0.52000000000000002,0,0.386134828596916,0.40860215053763443,0,0.51020408163265307,0.61727349703640977,0.38461538461538464,0.36585365853658536,0.62988705473501305,0.50105263157894742,0.54700854700854706,0.53846153846153844,0,0,0,0,0.40268028079132101,0,0.36440677966101692,0.42017106200997861,0.7350427350427351,0.40296040813393691,0.53687050359712229,0.65140845070422537,0.59479553903345728,0.62931556632344032,0.7155963302752294,0.51913978494623658,0.29629629629629628,0.42771084337349397,0.41085271317829458,0.70059880239520955,0.38214959145191701,0.80090563832895123,0.5246636771300448,0.47285886610373945,0.53502109704641354,0.49270386266094418
3364OT,0,0,0,2,0,0,0.050000000000000003,0,0,0,0,0,0,0,0,0.61141680153008682,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.1122031122031122,0,0,0,0,0.48885350318471338,0,0,0,0.10000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191011235955,0,0,0,0,0,0,0,0,0,0,0.66666666666666663,0.096350540216086439,1.3472527472527474,0,0,0.16891891891891891
337,0,0,0,0,0,0,0.00077325167795614118,0.20279720279720279,0,0,0,0,0,0,0,0.066666666666666666,0.83341670835417714,0,0,0,0,0,0,0,0,0,1.6777251184834123,0.52747252747252749,0,0,1.6329479768786128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18702290076335878,0,0,0,0,1.8853211009174311,1.6666666666666667,0,0,0,1,0.12582781456953643,0,0,0.69028340080971662,0.58088235294117652,0,0,0.37861271676300579,0,0,0.16483516483516483,0,0.74217585692995525
339,0.062992125984251968,0,0.45238095238095238,0.5,0.41666666666666669,0,0.1826625386996904,0.20833333333333334,0.15217391304347827,0.021739130434782608,0.21052631578947367,0.42661034846884899,0,0.40765765765765766,0.44378155117026158,0.058823529411764705,0,0.29970014992503746,0,0.080000000000000002,0.34210526315789475,0,0.25,0,0.32506887052341599,0.052419354838709679,0.20892018779342722,1.0336787564766838,0.45038167938931295,0,0.77637130801687759,0,0,0,0.40000000000000002,0.25,0,0.24561403508771928,0.43220338983050849,0.33333333333333331,0.33333333333333331,0.24812030075187969,0.24752475247524752,0.30136986301369861,0.29999999999999999,0.53333333333333333,0,0,0.71999999999999997,0.33333333333333331,0.30769230769230771,0.23999999999999999,0.5395833333333333,0.36363636363636365,0.40513013956997357,0.049281314168377825,0.57990867579908678,0.22913802441361497,0.38844499078057776,0.91060291060291065,0.48129812981298131,0.34722222222222221,0.4296028880866426,0.33333333333333331,1.007366482504604,0.1781296387926769,0.26928622927180967,1.1927825261158596,0,0.97904360056258788,0.068181818181818177
311FT,0.026861203061418121,0,0,0,0,0,0,0.045454545454545456,0.29595588235294118,0,0,0,0,0,0,0,0,0.18181818181818182,0.093964959657811375,0,0.010471204188481676,0.24015748031496062,0.005263157894736842,0.21188630490956073,0.28696788648244959,0.29378531073446329,0.028686462003019629,0,0.083364208966283812,0.059293044469783354,0.038431372549019606,0.26845637583892618,0,0.10434782608695652,0.29999999999999999,0,0,0,0,0.20000000000000001,0,0,0.2971887550200803,0,0,0,0,0,0,0,0,0,0.048235294117647057,0.024193548387096774,0,0,0.08426724137931034,0.25,0.10151820010974941,0.071211767452720051,0.058481566133359836,0.030781373322809787,0.084319766499108162,0.099586866710154376,0.11532438478747203,0.12248995983935743,0.11132897603485839,0.025974025974025976,0.13614262560777957,0.091583117826158966,0
313TT,0.67441860465116277,0.75,0,0,0,0,0.1770700636942675,0.29124236252545826,0.38842975206611569,0,0,0.12406015037593984,0,0,0.17121439280359821,0.13623978201634879,0.80000000000000004,0.076105204252937889,0.91489361702127658,0.31321489413482601,0.50440140845070425,0.19946595460614153,0.18518518518518517,0.76000000000000001,0,0.88118214716525933,0.63455284552845526,0.16326530612244897,0.56565656565656564,1.6187392055267702,0.23830734966592429,0,0,0,0.12903225806451613,0,0,0.10000000000000001,0.75,0,0.71354166666666663,0,0,0,0,0,0,0,0.189873417721519,0.45054945054945056,0,0,0.46749226006191952,0.16,1.393939393939394,1.5094339622641511,0.20000000000000001,1.9473684210526316,1.8666666666666667,2.4382022471910112,2.7729636048526864,0,0.14919354838709678,2.1434878587196469,2.0105263157894737,1.4540059347181009,0.28061224489795916,0.8141025641025641,0,1.2066666666666668,1.6153846153846154
315AL,0.47368421052631576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85879873551106423,0,0,0.44303797468354428,0.84615384615384615,0.75510204081632648,0.56723484848484851,0,1.4214876033057851,0,0,0,0.10815602836879433,1.1904761904761905,0,0.022641509433962263,0.24019607843137256,0,0,0,0,0,0,0,0,0,0,1.7666666666666666,0,0,0,0,0,0,0,0.33333333333333331,0,0,0,0,0.095238095238095233,0,0.33333333333333331,1.3333333333333333,1.4166666666666667,0,1.3999999999999999,0.42857142857142855,0.6428571428571429,0.66666666666666663,1.8352941176470587,0.17144856543037088,1.1468926553672316,1.4137931034482758,0.024169184290030211,1.2958735733099209,0
322,0.5065616797900262,0,0.088495575221238937,0.11805555555555555,0.093023255813953487,0.076923076923076927,0.11787617876178762,0.032452830188679248,0.040620721131903244,0.03074141048824593,0.031068765534382769,0.046829268292682927,0.031358885017421602,0.058165548098434001,0.037123693651536421,0.029776674937965261,0.031936127744510975,0.045606694560669458,0.12658317664171426,0.05689277899343545,0.040000000000000001,0.20775654193087434,0.20979700984563024,0.16158536585365854,0.056381874783811826,0.085725293777692155,0.20526137518347071,0.10849056603773585,0.11588785046728972,0.088073394495412849,0.14776184267709691,0.032258064516129031,0.095238095238095233,0,0.040625000000000001,0.098039215686274508,0.09375,0.076771653543307089,0.072243346007604556,0.15544554455445544,0.060606060606060608,0.034334763948497854,0.0764525993883792,0.084801762114537452,0.042826552462526764,0.074355971896955503,0,0,0.08247422680412371,0.072249589490968796,0.034482758620689655,0.054698457223001401,0.059411596686660954,0.08364544319600499,0.062799887101326557,0.06569343065693431,0.070469798657718116,0.084162203519510329,0.13328012769353551,0.13215859030837004,0.081116158338741071,0.040816326530612242,0.066929133858267723,0.12257792754844145,0.11388182973316391,0.060722521137586472,0.11307420494699646,0.099115992499330299,0.037735849056603772,0.096386312759833712,0.090909090909090912
323,0,0,0,0,0,0,0.26415094339622641,0,0,0,0.125,0,0,0,0,0,0,0,0.033333333333333333,0,0,0,0.025304592314901592,0,0.073529411764705885,0,0.015670742207680385,0.015151515151515152,0.027322404371584699,0.022727272727272728,0.024029126213592232,0,0,0,0.016483516483516484,0,0,0.0066445182724252493,0.16666666666666666,0.011170064227869311,0.018099547511312219,0.20947630922693267,0.01681696319766025,0.03472931562819203,0.061397318278052226,0.032953719408771502,0,0,0.11538461538461539,0.0087108013937282226,0.0065252854812398045,0.021220159151193633,0.015057217426219635,0.0061601642710472282,0.22413104274870155,0,0.015184381778741865,0.016580903373356205,0.019867549668874173,0.015384615384615385,0.018215787015413359,0.023977433004231313,0.0066006600660066007,0.48697916666666669,0.052631578947368418,0.020960698689956331,0.049199084668192221,0.068141592920353988,0,0.038536903984323974,0.014354066985645933
324,0.21577099648933298,0.13215859030837004,0.074878444084278767,0.14948119325551232,0.093064611736810909,0.30129190142849011,0.036140395177072154,0.15683962264150944,0.08478260869565217,0.10346725371491469,0.73014354066985643,0.36373276776246022,0.30985915492957744,0.04777777777777778,0.071005917159763315,0.16935483870967741,0.033333333333333333,0.04145077720207254,0.059124502558271744,0.18181818181818182,0,0.36996098829648894,0.22116689280868385,0.19823676298221474,0.32899706252622746,0.12182203389830508,0.083106267029972758,0.078782452999104746,0.08191126279863481,0.11038961038961038,0.081887578070784173,0.23333682666107733,0.29330524344569286,0.26423109600679695,0.04257651495220556,0.025057603686635944,0.060422960725075532,0.12303513638465095,0.13288954635108483,0.10526315789473684,0.076923076923076927,0.10218140068886337,0.031164069660861594,0.026847977684797769,0.021503174278107721,0.022222222222222223,0.080912863070539423,0.020202020202020204,0.02662946994674106,0.027269910133250697,0.069444444444444448,0.029804727646454265,0.076148267526188557,0.17111650485436894,0.064054997817546921,0.17294166321886636,0.14906417112299467,0.050675675675675678,0.11161583387410773,0.10635964912280702,0.055712270803949221,0.176056338028169,0.05128205128205128,0.14382402707275804,0.11671034065712559,0.13262910798122066,0.25492898028407884,0.23435843054082714,0.076365393910101498,0.17525107182709815,0.14361702127659576
325,0.16206722038641302,0.33333333333333331,0.27918416316736655,0.27939464493597205,0.41786743515850144,0.0416988416988417,0.12093611086899678,0.067122186495176844,0.30204081632653063,0.22291797119599249,0.26855336444377542,0.12909226190476192,0.17593040115998065,0.18174539631705364,0.13169019130185569,0.17411545623836128,0.097252747252747254,0.24348216961342523,0.33935268787331574,0.29416773094934012,0.21276595744680851,0.24009243212016176,0.051908083709478865,0.099749208813518841,0.40118930495235716,0.27590475797466263,0.2229670649956281,0.18300653594771241,0.23529411764705882,0.41666666666666669,0.03486529318541997,0,0.17032967032967034,0,0.21787709497206703,0.125,1,0.2711864406779661,0.1227364185110664,0.048672566371681415,0.36986301369863012,0.63364779874213839,0.06283662477558348,0.25,0.1721311475409836,0.09036144578313253,0,0.08820614469772052,0.56829913131058796,0.03608247422680412,0.12962962962962962,0.16573033707865167,0.93904174573055033,1.2665615141955835,0.21363524489293625,0.22460186710598573,0.20664739884393063,0.2017936343564995,0.07959484632101832,0.025440313111545987,0.096962616822429903,0.002976190476190476,0.10045317220543806,0.24074074074074073,0.64057507987220452,0.30201028517999062,0.6562707365627074,0.31663006588141346,0.46236559139784944,0.28018238892835046,0.047354790972992972
326,0.22800000000000001,0.082352941176470587,0.11627906976744186,0.52511961722488043,0.71912832929782078,0.10526315789473684,0.14786612016550438,0.2108682811577082,0.29263746505125815,0.31330472103004292,0.27336244541484717,0.26356506994489193,0.16963897346672466,0.1643213799364503,0.23660007699875946,0.15167095115681234,0.094810659186535765,0.1543651604988755,0.11458703637871785,0.19743589743589743,0.22395833333333334,0.14210003312355085,0.36157104351174429,0.20151133501259447,0.17245817245817247,0.1544195440992594,0.12784646613766379,0.099003322259136217,0.083119108826049698,0.14046822742474915,0.1101671690874212,2.6724137931034484,0,0,0.40220994475138122,0.37037037037037035,0.97297297297297303,0.01660795168595873,0.43986254295532645,0.24786324786324787,0.19148936170212766,0.089394153368168333,0.10909090909090909,0.12280701754385964,0.12413793103448276,0.25206124852767964,0,0.10526315789473684,0.18488529014844804,0.38618181818181818,0.19230769230769232,0.043165467625899283,0.13036845810842526,0.22047244094488189,0.11713967723984418,0.084112149532710276,0.41788617886178864,0.083376488865872608,0.21263891192569248,0.069036792062835889,0.1886178861788618,0.11428571428571428,0.20588235294117646,0.10344827586206896,0.047385892116182569,0.1691807157645667,0.16522905884608013,0.39279385705847608,1,0.44043293390027061,0.053134080531340805
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0.25,0.28985507246376813,0.23140495867768596,0.23976608187134502,0.3048780487804878,0.27450980392156865,0.28947368421052633,0.28048780487804881,0.28301886792452829,0.23076923076923078,0.25,0.28301886792452829,0.29999999999999999,0.29999999999999999,0.33333333333333331,0.27884615384615385,0.33333333333333331,0,0.2839506172839506,0.28358208955223879,0.28888888888888886,0.27272727272727271,0.2792207792207792,0.15257893704647971,0.1388888888888889,0.042553191489361701,0.13953488372093023,0.0093023255813953487,0,1,0,0.00036166365280289331,0,0.33333333333333331,0.0064289888953828174,0.0064935064935064939,0.26627218934911245,0.19333333333333333,0.29999999999999999,0.33672525439407958,0.3444064484611627,0.23800850030358228,0.36231884057971014,0.22500000000000001,0.25,0.29416794937574825,0.19373219373219372,0.31443298969072164,0.33033707865168538,0.24351891202719933,0.24766355140186916,0.25205254515599346,0.21702127659574469,0.25797101449275361,0.30640149160969549,0.13385826771653545,0.21818181818181817,0.23394495412844038,0.20000000000000001,0.1164021164021164,0.21739130434782608,0.32749562171628721,0.28688524590163933,0,0.15090771558245084,0.024096385542168676,0.18366483283961066,0.25
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
