bea_code,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE
111CA,0.19017284570768467,0.013361524214781857,0.0,0.00037438139529643124,0.00013667325360423158,2.5791724950668356e-06,0.001001102299980665,0.007929078633248274,3.5836738100448933e-06,1.3446763535601413e-06,1.726167172701379e-06,1.1903359266916606e-06,1.8475306344237635e-07,6.416036766216849e-07,8.339166248404269e-07,3.404707947178892e-07,0.00010128535736568144,0.0014461408516431068,0.2123243719057681,0.03867518910855617,0.0006918982922500013,0.001271088192890438,2.6665663241052353e-05,3.031000078704652e-07,0.014414520224964419,0.0004899523980547219,2.5469634692512603e-05,0.0014786972586195565,0.0009613338574305711,1.9485600900110575e-05,0.00021933576461769934,0.0,3.0854228869912335e-06,7.368381050597559e-09,5.572480211238588e-08,0.0,7.3375332028528245e-09,7.982564467261571e-05,2.3309444079268897e-07,1.5337088618762366e-06,2.848411712296297e-06,1.435598614506401e-06,8.683617428352945e-06,9.837878513529971e-06,9.816587659137532e-06,1.14817996656915e-06,3.870516187521794e-06,1.651932132219238e-07,1.4565408639468978e-06,6.406725577431035e-06,8.801861846255752e-06,1.4732333388995778e-05,0.00030530512159796647,6.79735790224342e-05,0.0012550668322851934,6.504761231650912e-06,0.0004166140775662313,1.034397018882824e-05,6.152361264441712e-07,3.975943075590469e-06,9.916132931728013e-06,5.8872478818059956e-06,0.002108575065834509,0.00022601821582296958,0.004666174756628063,1.5012642966793571e-05,2.0311367994689184e-05,0.0,1.0704290663824247e-05,0.0014704127981070374,2.0133468354390235e-06
113FF,0.05420706343240635,0.1284092210623795,0.0,0.0009310121071121637,4.277337581702047e-08,1.4849894632009575e-08,5.3715620421816837e-08,0.10222126614806461,3.1037423311840526e-06,1.6003093540679256e-08,0.0,0.0,3.724941056554346e-08,4.4545960929483985e-10,4.411975621519872e-09,3.062546059240862e-08,0.0011963554180180749,0.0017192292950913438,0.007449963425422209,2.504447231447894e-06,0.008940248305160834,0.016384115129497317,0.0003055328283399872,7.535891547999471e-08,0.00038545546139566895,0.00629646214354971,0.0,2.9886727594945524e-08,0.002446228206357139,0.0,0.0,1.9902266979125724e-08,6.834926281596234e-09,1.5328313294537712e-08,1.4672354258592757e-08,1.7798679180534412e-08,0.0,3.306455635895998e-06,2.5089471534798314e-08,0.0,3.010681591512953e-08,1.760282823944505e-08,1.6046581471428472e-08,1.581259438683205e-08,6.145734168991577e-09,8.514876264622766e-09,8.671033968072974e-09,0.0,0.0,0.0,0.0,0.0,7.596438249639649e-05,3.0379381425970847e-05,3.0068665056445128e-06,1.1940762156446262e-08,0.00011623077683249527,3.095923351242188e-08,0.0,0.0,2.1207438413009235e-08,5.093585054446865e-09,0.0016891764360153052,0.0012356528306578687,0.006011040201375764,7.57928874509485e-05,7.807139562601993e-09,0.0,0.00013607033075098334,0.001634141787300533,4.384668358504438e-08
211,0.0012110919347460122,0.0003083543000043702,0.10014874376559901,0.001580489144604537,0.0007232151607507606,0.043953935718982866,0.0013646002447810389,0.00048725753948187047,0.0003071855698392175,0.0004442401645952221,0.0002430464768574239,0.00020487433342395865,2.8153719514550594e-05,0.00033059052239558606,6.0973158885168586e-05,2.685696001956927e-05,0.0001809524698322018,0.0003632559500495907,0.00016445547780681734,0.00013247629694791677,2.2439471274875315e-05,0.0005134683201949378,0.0005262787286306932,0.4910189227734413,0.0094672742253175,0.00027509886339022725,0.00012270193269576295,0.00026272896751713563,8.910883455673577e-05,7.549813775257184e-05,0.000123077128759686,0.005111107431712856,0.002640195164092319,0.0026686803255726883,0.003094904272047649,0.0012105909986652587,0.00038519094270868774,0.0023311830421606215,0.0037302826118208307,0.00051251819401914,7.385652919903376e-05,6.283511083317696e-05,0.00025047696267748544,0.0001972386449712659,0.000300904978591906,4.655861749472431e-06,0.00017301705285311801,1.775742867432087e-06,0.00026255780332243035,0.0002328177733020406,8.33141118132665e-06,0.00011031053401292072,7.181363996204272e-05,8.433049059358641e-05,0.0003216052654408817,0.0011029097023441152,0.0024905546404849184,6.0558390657315665e-05,8.976330595986355e-05,0.00018313463141028546,0.00028664314246919253,7.716733234612157e-05,0.001024559453149337,0.0001405315106353887,0.00021262600140968768,0.00018463040071757655,0.0008056472063558577,0.00011586262701941447,0.011608865296704194,0.0023363886147573583,0.046393005826975565
212,0.002816861104421856,5.432518040115324e-05,0.000360368088199985,0.07917530724586319,0.000940478194317971,0.007388344400944975,0.008230866158518813,0.00016231684688131656,0.06463778207416263,0.047349090467535986,0.0016129060505881993,0.00034551848249665814,2.4296841385436406e-05,0.0006249064756642574,0.00016750980032751147,0.0001386703893151202,0.00016733045309499803,0.0006550155172382672,0.0009083599792222024,0.0009843813644592734,1.603616219565855e-05,0.0046852984670160205,0.00012222238600343626,0.004565975798045801,0.006241832535057519,0.001034079629719071,1.4288792362267797e-05,2.9884405495661755e-06,1.2167430259281402e-06,5.478963983840846e-07,7.173274830614533e-06,1.5743539426613917e-05,0.0010033269391930663,8.255885296436704e-06,2.4749616835362888e-05,8.215933552599171e-06,6.670609575453054e-07,1.0332562818980213e-05,1.4263287827669368e-05,4.1617252001850775e-05,9.519748780085424e-05,0.0002952621978756607,0.0020144286762186904,7.307283357333634e-07,1.1934007905086168e-06,1.7644525402454126e-07,5.047576616714033e-07,5.401576832560895e-06,1.4488281663686626e-05,3.822308341210546e-06,4.494548245608279e-07,1.67577616310219e-06,0.0006164919725967087,4.568217803285904e-05,0.0010476388024876961,0.0004566645217123359,0.0013974367114028454,8.503079185969671e-05,7.114278532159762e-05,0.00017336382691227252,0.0005117314376058689,0.0019756418259245846,0.004687208491423066,0.000469318111802501,0.0005365705259760443,0.001951184196152639,2.095026420377268e-05,0.005429237485126105,4.791592594211075e-06,0.0007355919004942357,0.007395311085323109
213,1.56207741566481e-05,4.201184717426459e-06,0.0600706917635401,0.024615757193500728,0.023997221030080396,1.699590220600248e-05,7.189129114421035e-05,3.0888770455154285e-05,2.0869993631707037e-05,2.5270769324802275e-05,0.0001277035842950417,7.222161734254212e-05,1.9275057066807793e-05,8.738449198837361e-05,4.274972395458618e-05,3.822672197987757e-05,6.195291788688087e-05,3.483089547874536e-05,2.083532064936547e-05,1.293457415254207e-05,3.409140318042589e-06,3.885378783448517e-05,1.742817622061088e-05,2.2003097074358462e-05,1.7817635448302565e-05,3.542308903088357e-05,2.510743655440514e-06,3.2394447222988646e-06,1.848109987717437e-06,1.0927195221435943e-06,2.682063696343993e-06,4.936162387138886e-05,2.969436444935888e-05,4.14663699719899e-05,3.448279058190059e-05,1.555059621970679e-05,2.6053014983134697e-05,2.3035044736924674e-05,1.625462969010908e-05,1.6993963084459295e-06,6.252734258906736e-07,1.3113646478320537e-05,4.633129117176923e-06,2.1823600135213676e-06,3.2534861538210514e-06,3.424169544870707e-08,1.8495365303084885e-06,1.9761831076201325e-08,2.505676969374382e-06,7.222486205428594e-06,1.0978806734433163e-07,5.540008821447805e-06,1.7454780176724778e-05,9.614747635963462e-06,5.514791619873598e-06,3.427631940140141e-05,3.859979904884297e-06,7.11280509934416e-07,2.9024044591706108e-06,1.7495993029253555e-06,1.4396631864260893e-05,8.396670369922082e-07,6.70018123792317e-06,6.875401123823445e-06,5.953167669437565e-06,5.791232114724739e-06,2.04810432000391e-05,4.964303265648906e-06,1.0454345071114371e-05,2.4125005645051006e-05,4.5087283244802325e-05
22,0.017148821706946805,0.001091700046576979,0.021967931266679726,0.03589673336192205,0.002654905110540633,0.05504447176769678,0.004849495713306003,0.012015445670044325,0.022348893324587334,0.01839808609972707,0.010355076541722226,0.005069533607460393,0.003530483167547637,0.004794583670631852,0.0035950214289192303,0.009135607022124077,0.006464852855247949,0.004227758135473723,0.007270787442537346,0.013210102329585081,0.0012398539882594387,0.02329549285010715,0.011061710931546094,0.010263656996297653,0.013271966846908309,0.01571737910024229,0.0067104195547374144,0.015386084483097364,0.034130694978124376,0.0281932585933907,0.01581383159425676,0.004220474802874391,0.0005855739023385878,0.0014681353373743194,0.01030014013004864,0.003112569065755667,0.017692391693592793,0.0037013268330054953,0.011926467878319916,0.0012700674575365912,0.0022954844465183717,0.0064177576363791886,0.007286268822977763,0.0022427438967556204,0.0015716588971780396,0.0005453909268342235,0.006505355316897841,0.00011720889064090568,0.012204426256995938,0.002752972359860254,0.0016331257854633884,0.0011550445340832661,0.0019739852295327116,0.0070703496596116215,0.002443419412712556,0.012148139912248815,0.009381465715225398,0.0027861882681823,0.006114959852382492,0.010341649798138279,0.005021093922144898,0.004672708907106607,0.014423084927735134,0.01422699463586397,0.015653361128952745,0.006869014001879881,0.004251341737727783,0.0025055232892814395,0.021154212579806042,0.00936274039052308,0.00776905990267268
23,0.00412867845759238,0.0005847745238438877,0.0008087145040917872,0.040082084531059894,0.016095335919742586,0.008835507957734383,0.0002359957154615122,0.004623112773565821,0.008610910788212477,0.00626777971550153,0.004899553558267254,0.002905144809590863,0.0018055091935658524,0.0019906598920544647,0.0016428001112154024,0.002271048414511464,0.0025856553408518364,0.002679301066825199,0.0031019242412028774,0.003171700707743983,0.0004060146033841827,0.00778677906895371,0.004645916808062231,0.01288672217601925,0.0037785411477711636,0.004818642540913683,0.002694500952260988,0.00743093689851284,0.005673776253132686,0.011143545567098359,0.005313841053966201,0.00092527740454826,0.029660366164990265,0.0004519028512416664,0.00180732406245852,0.005413987461849875,0.013358351361092514,0.0047218509691140335,0.0048202500541738285,0.00038622336253219745,0.0005927991920998208,0.002800535027060925,0.0028093329864978785,0.005352251159132501,0.0028239346123981653,0.0009683710881799375,0.0005529685792287921,0.0285246914107514,0.020551976894225915,0.0030988899940127277,0.0006775518319805927,0.00014350479212925564,0.0014617954935265392,0.0017577429925755654,0.0010026614677316331,0.0019428024371289702,0.0016850925617604223,0.0008547714332432843,0.0018156735863763208,0.0031612501258008316,0.004291338304850064,0.0013018241011493617,0.004973658610201723,0.012258382297955124,0.0037273049770157824,0.005033129554600646,0.014851088882607255,0.0026689292100582464,0.006357708750732011,0.01513392464133001,0.16252159227110902
321,0.00125200388507215,0.0013722188507392413,3.9939325154134715e-05,0.003953669041682914,0.0021515025038776,0.00031994605789086754,0.028216202569551683,0.22082573916976334,0.0012296404646194971,0.004919567190899918,0.000768003348761749,0.002005035134866185,0.0008903560180919596,0.005630973908032593,0.0047140139802847696,0.000729143188528079,0.08788439757571036,0.008926020699856273,0.0002905418970736466,0.000969535685162949,2.4282057085205817e-05,0.022745415716990947,5.600530175788091e-05,5.337964545302254e-06,0.00028820096647261544,0.007194910168934241,0.002905239819651374,0.0005331977589169009,0.002194585662940179,0.0004878005828867916,0.0009726226007518243,0.0,0.03955588737608027,0.0,0.00047268378319846366,7.622443088131666e-06,0.00011898807174467665,0.000583752401986194,0.0006712391979697401,8.180350770924036e-05,0.0005158313910566252,0.0009037623948486796,0.0019924577315253112,0.0001398195654473073,1.0531569828316624e-05,6.644191377540204e-07,2.3458212474315984e-07,3.8628803369167716e-05,0.0034068047009931947,0.001337443144233154,2.7240443236150958e-05,4.985240562147822e-05,0.00033058846828402445,1.773987522711422e-05,0.0007500595595172796,0.0002058385066579832,0.00021529675769027073,0.0004103596003394212,0.0005589167876054003,2.053285110609624e-05,0.003057057525391672,5.2028307893967535e-05,0.0014094589049125,0.0025786116538581536,0.0009943569905629325,0.0017253517988346353,4.20445852370619e-05,0.00016880143388310796,2.6991686347543547e-05,0.0014830182952092466,0.0008465362177259378
327,0.00010049825896176268,5.930383671366273e-05,0.0038966270084073995,0.005133615245136095,0.005117173918081982,0.00011874904132493184,0.040699634319955255,0.005791010994274142,0.10789186605513312,0.008031735099552033,0.00343082739903122,0.00347138017342775,0.0007179596273975423,0.010813259184456435,0.009912331093284509,0.0006843199996720404,0.003243536415322515,0.004080599496860956,0.002535681873548215,0.0005834631238237189,0.00024157359459037214,0.002033999055285501,7.290155062443995e-05,0.003082406827221792,0.001562836817910795,0.006691665800380192,3.503986497383634e-05,0.0008650867331810904,0.00017052671464616798,1.3087668862596486e-05,0.0005480562263967503,1.7279007414695165e-05,0.00017254349758427938,8.231600999939648e-06,0.0002714819744455561,7.62992305423786e-06,4.1249111946943864e-06,4.753044164407181e-05,0.0003821007002512551,3.4275460267541563e-06,1.1049939868260974e-05,0.0026961516810541613,0.001121877338340086,1.7074170157433553e-05,3.294464335524235e-05,3.219188149055729e-05,5.575490392632938e-07,9.836995669905538e-05,3.311108113952387e-05,0.0016422201041417462,4.91582724209243e-07,0.0002591486429278688,0.0018917697213583476,5.415284925288445e-05,0.0006466999314504382,0.0019874730054468275,0.00022432717334847568,0.001659871352235398,0.0023908761246572673,0.0004767508194055534,0.002425802265367417,8.43513313952329e-05,0.0008365760162757654,0.00031121386990716975,0.0022282450597509162,0.0015206728387865203,7.761008966556384e-05,0.0015976133350316662,1.3620201898814648e-05,0.0005941583289501163,0.008141377551166222
331,0.00032484417582408535,9.858490911022e-05,0.020525013602391035,0.00610101454352154,0.0029814473685170714,0.0005127643262804102,0.0033983097945542353,0.0021489543979203427,0.011730679632244596,0.3085207975508263,0.2117269875528806,0.09922804465104826,0.013166973379844928,0.12082581842580734,0.06763582454774841,0.015656888660549623,0.04088734391153911,0.037568649953108844,0.0017179076411082321,0.0018520842585881445,1.4283665971071157e-05,0.005982235901891826,0.00033071241736178336,9.01641524924198e-05,0.00016106882176886248,0.006783450396202235,0.0003479176785613477,2.2360888570709216e-05,5.996570425045348e-06,1.1152844928239488e-05,4.28258289433792e-05,4.6781184743774605e-05,0.007822994431452351,0.0,0.00011143194568406953,4.032233636361984e-05,0.000124125297505128,0.0010977893547435673,4.6506087352179524e-05,2.5483348780462265e-05,3.609431754544281e-05,0.00044065392703202276,0.001191425929204358,4.990495172256065e-06,7.355813341140065e-06,4.222336934728272e-07,3.899664518742782e-06,1.3910305279713615e-06,0.000914277548940898,0.00022332182953869174,4.6940998827675094e-07,2.56708512868222e-05,0.0007018323225441947,8.890529026943048e-05,0.000525892188674549,0.0018189212868428874,0.000619146333146421,0.00013091888387545869,5.040830803641921e-05,6.455790152668182e-05,0.0013146273709900137,8.96198739184599e-05,0.001975079351698833,0.00010771831956689309,0.0001725626227322419,0.0029453923716607016,0.0006540402065738317,0.002629411906083963,2.593075043368874e-05,7.713929824453337e-05,0.0019029453724076536
