year,published,fulfillment,harmony,capital_constraint,labour_constraint,import_constraint,investment_real_musd,stock_start_real_musd,stock_end_real_musd,gross_realized_real_musd
2019,1,0.8668468749992134,0.4407292128420318,0.8668468749992133,1.176045303505712,1.0261876364713194,1228383.4768488237,64244565.838135004,61995595.31498383,28728906.382131692
2020,1,0.8652235464245371,0.44026723982556404,0.8652235464245367,1.1552856970983079,0.8652235464245372,1655796.30029695,61995595.31498383,60364807.62696091,28585556.920099244
2021,1,0.8652235464245371,0.44026723982556404,0.8652233742221372,1.185779703483583,0.8652235464245371,1397513.3568996312,60364807.62696091,58549747.090933576,29671070.60285466
2022,1,0.8652235464245371,0.44026723982556404,0.8652221636766952,1.1781973655945888,0.8652235464245371,1636770.989284217,58549747.090933576,57042163.86451908,30770707.202223387
2023,1,0.8652235464245371,0.44026723982556404,0.8652235464245368,1.2532121207723677,0.9063250062790259,0.0,57042163.86451908,53998255.099581584,28604829.293447755
